,cagr,mdd
2018-11-09,16.529936600281616,-18.817650284830222
2018-11-12,16.31688192160381,-18.817650284830222
2018-11-13,16.451061124319377,-18.817650284830222
2018-11-14,16.353868382690795,-18.817650284830222
2018-11-15,16.709158097544517,-18.817650284830222
2018-11-16,16.64530479508397,-18.817650284830222
2018-11-19,16.6167201304372,-18.817650284830222
2018-11-20,16.77593772983932,-18.817650284830222
2018-11-21,16.730628443020667,-18.817650284830222
2018-11-22,16.760950872026626,-18.817650284830222
2018-11-23,16.621055154199272,-18.817650284830222
2018-11-26,16.716086012922425,-18.817650284830222
2018-11-27,16.678767432312824,-18.817650284830222
2018-11-28,16.727590296119853,-18.817650284830222
2018-11-29,16.789567779068793,-18.817650284830222
2018-11-30,16.717318566798454,-18.817650284830222
2018-12-03,17.241036214841078,-18.817650284830222
2018-12-04,17.31509161208693,-18.817650284830222
2018-12-05,16.890823831679324,-18.817650284830222
2018-12-06,16.455166910192442,-18.817650284830222
2018-12-07,16.506701705243287,-18.817650284830222
2018-12-10,16.31444404955287,-18.817650284830222
2018-12-11,16.254194052219596,-18.817650284830222
